date,close,vix,volume,adl,ext_phi,mom_phi,vix_phi,adl_phi,ext_score,mom_score,vix_score,adl_score,ext_state,mom_state,vix_state,adl_state,mrs_score,regime
2022-01-03,401.68,16.61,40575854,1374.8331279777858,0.36507936507936506,0.626984126984127,0.3531746031746032,0.5383597883597884,0.0,0.0,0.0,0.0,Normal,Normal,Mid,Normal,0.0,NEUTRAL
2022-01-04,396.47,16.91,58027206,1374.0127153236435,0.25793650793650796,0.4021164021164021,0.37037037037037035,0.42592592592592593,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2022-01-05,384.29,19.72,75739847,1370.5817078796797,0.09788359788359788,0.13756613756613756,0.5621693121693122,0.2857142857142857,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2022-01-06,384.02,19.62,70814324,1372.369389114073,0.09259259259259259,0.12169312169312169,0.5595238095238095,0.2791005291005291,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2022-01-07,379.86,18.75,72652304,1373.057636315685,0.05555555555555555,0.13624338624338625,0.5092592592592593,0.3412698412698413,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2022-01-10,380.11,19.41,91770497,1370.980115689067,0.05952380952380952,0.10185185185185185,0.5502645502645502,0.32407407407407407,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2022-01-11,385.82,18.4,68295698,1374.0673530435245,0.11772486772486772,0.1917989417989418,0.48412698412698413,0.46164021164021163,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2022-01-12,387.35,17.61,54576366,1374.9130420368415,0.13227513227513227,0.24867724867724866,0.42857142857142855,0.5462962962962963,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2022-01-13,377.66,20.3,77993962,1373.8758043259163,0.046296296296296294,0.08994708994708994,0.5833333333333334,0.4656084656084656,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2022-01-14,380.01,19.18,80121210,1371.8926664535293,0.06613756613756613,0.19047619047619047,0.5357142857142857,0.4312169312169312,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2022-01-18,370.55,22.78,75812296,1367.5477263304783,0.03306878306878307,0.13227513227513227,0.701058201058201,0.3637566137566138,-0.5,-1.0,-0.5,0.0,Compressed,Weak,High,Normal,-2.0,RISK-OFF
2022-01-19,366.48,23.84,81791482,1364.8315198254832,0.03042328042328042,0.13227513227513227,0.7367724867724867,0.376984126984127,-0.5,-1.0,-0.5,0.0,Compressed,Weak,High,Normal,-2.0,RISK-OFF
2022-01-20,361.72,25.58,88610680,1361.818303902474,0.02513227513227513,0.04365079365079365,0.7804232804232805,0.24074074074074073,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-01-21,351.69,28.84,143388920,1357.8823949464202,0.021164021164021163,0.023809523809523808,0.8716931216931217,0.11772486772486772,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-01-24,353.3,29.89,199448109,1355.4901632943372,0.02513227513227513,0.022486772486772486,0.8862433862433863,0.07804232804232804,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-01-25,345.11,31.17,124398394,1353.624616951333,0.01984126984126984,0.017195767195767195,0.8955026455026455,0.051587301587301584,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-01-26,344.57,31.95,146559524,1350.830895768255,0.021164021164021163,0.018518518518518517,0.9047619047619048,0.041005291005291,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-01-27,341.1,30.48,95255656,1347.8177351866318,0.017195767195767195,0.015873015873015872,0.8875661375661376,0.031746031746031744,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-01-28,351.8,27.65,108167897,1350.325258114319,0.031746031746031744,0.021164021164021163,0.832010582010582,0.03571428571428571,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-01-31,363.05,24.82,94326389,1353.8715461652812,0.04365079365079365,0.03835978835978836,0.7552910052910053,0.03835978835978836,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-01,365.52,21.96,74433023,1357.2071196422366,0.05291005291005291,0.03835978835978836,0.6494708994708994,0.04365079365079365,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-02,368.49,22.08,78777135,1355.6464211394778,0.06349206349206349,0.05555555555555555,0.6547619047619048,0.042328042328042326,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-03,353.55,24.34,95384771,1351.7889165211602,0.03306878306878307,0.041005291005291,0.7380952380952381,0.041005291005291,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-04,358.01,23.2,86318301,1350.3839765903624,0.04365079365079365,0.062169312169312166,0.7076719576719577,0.031746031746031744,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-07,355.13,22.85,58198087,1351.5671925469824,0.041005291005291,0.07275132275132275,0.6865079365079365,0.03571428571428571,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-08,359.12,21.43,64720897,1353.6345513940962,0.05026455026455026,0.08994708994708994,0.6137566137566137,0.05026455026455026,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-09,366.73,19.97,55766422,1356.7436777451258,0.08333333333333333,0.10582010582010581,0.5542328042328042,0.051587301587301584,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2022-02-10,358.43,23.9,112468483,1353.1645235395088,0.051587301587301584,0.04894179894179894,0.7261904761904762,0.03306878306878307,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-11,347.06,27.35,101569102,1350.2447936384674,0.03306878306878307,0.041005291005291,0.8161375661375662,0.03042328042328042,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-02-14,347.49,28.33,80254439,1347.044183940453,0.03439153439153439,0.041005291005291,0.8544973544973545,0.03042328042328042,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-02-15,356.13,25.69,55390805,1350.6404004396704,0.05423280423280423,0.14947089947089948,0.7738095238095238,0.06084656084656084,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-16,356.04,24.28,58947086,1353.072421961403,0.0582010582010582,0.17989417989417988,0.7301587301587301,0.09259259259259259,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-02-17,345.45,28.1,61801353,1349.5189345578412,0.03439153439153439,0.12698412698412698,0.8492063492063492,0.09126984126984126,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-02-18,341.51,27.74,80001513,1347.3324254867855,0.03306878306878307,0.17989417989417988,0.8306878306878307,0.0992063492063492,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-02-22,338.08,28.8,85967095,1344.0737900306522,0.0291005291005291,0.1388888888888889,0.8637566137566137,0.09788359788359788,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-02-23,329.42,31.01,86215371,1340.9661634994643,0.021164021164021163,0.12698412698412698,0.8915343915343915,0.08994708994708994,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-02-24,340.49,30.31,130614053,1342.365358439018,0.03835978835978836,0.2526455026455027,0.8835978835978836,0.11507936507936507,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-02-25,345.77,27.57,78842088,1346.224999017728,0.05291005291005291,0.3544973544973545,0.8134920634920635,0.20767195767195767,-0.5,0.0,-1.5,-1.0,Compressed,Normal,Stress,Weak,-3.0,RISK-OFF
2022-02-28,346.8,30.14,77515544,1345.224999017728,0.0582010582010582,0.23412698412698413,0.8796296296296297,0.1574074074074074,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-01,341.49,33.32,67407000,1343.3814979353847,0.047619047619047616,0.08597883597883597,0.9166666666666666,0.10449735449735449,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-02,347.22,30.73,70609015,1346.5342506412055,0.06746031746031746,0.1111111111111111,0.8875661375661376,0.10185185185185185,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-03,342.26,30.49,71089385,1344.7626541248203,0.05291005291005291,0.0582010582010582,0.8835978835978836,0.10185185185185185,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-04,337.3,31.97,77009763,1342.211294886637,0.042328042328042326,0.12698412698412698,0.9034391534391535,0.11375661375661375,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-07,324.86,36.44,89933794,1338.1698430023096,0.026455026455026454,0.03571428571428571,0.9404761904761905,0.09259259259259259,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-08,323.35,35.12,116153921,1338.9686150660525,0.026455026455026454,0.041005291005291,0.9312169312169312,0.09126984126984126,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-09,334.99,32.44,64723366,1342.3136077981749,0.051587301587301584,0.07275132275132275,0.9047619047619048,0.10317460317460317,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-10,331.27,30.23,69362714,1340.3074696763265,0.04497354497354497,0.03306878306878307,0.8716931216931217,0.062169312169312166,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-11,324.4,30.74,66228432,1337.0375602445058,0.03306878306878307,0.03571428571428571,0.8822751322751323,0.06349206349206349,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-14,318.17,31.76,79802606,1333.053549648946,0.027777777777777776,0.047619047619047616,0.8928571428571429,0.05423280423280423,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-15,328.15,29.84,76470991,1335.9683283642776,0.051587301587301584,0.10317460317460317,0.8637566137566137,0.10846560846560846,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-03-16,340.32,26.64,105242954,1340.0122053624652,0.10317460317460317,0.14947089947089948,0.7764550264550265,0.11243386243386243,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-03-17,344.44,25.66,67809951,1343.8553696192237,0.15873015873015872,0.19047619047619047,0.7447089947089947,0.12698412698412698,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-03-18,351.49,23.86,85446347,1346.770200763819,0.2552910052910053,0.3968253968253968,0.6931216931216931,0.20899470899470898,-0.5,0.0,-0.5,-1.0,Compressed,Normal,High,Weak,-2.0,RISK-OFF
2022-03-21,350.08,23.52,73799072,1344.5789170902772,0.24074074074074073,0.4497354497354497,0.6865079365079365,0.20899470899470898,-0.5,0.0,-0.5,-1.0,Compressed,Normal,High,Weak,-2.0,RISK-OFF
2022-03-22,356.96,22.95,63345928,1346.814985067777,0.39021164021164023,0.7275132275132276,0.6547619047619048,0.3253968253968254,0.0,0.5,-0.5,0.0,Normal,Strong,High,Normal,0.0,NEUTRAL
2022-03-23,351.83,23.56,70615457,1344.443276822651,0.291005291005291,0.8412698412698413,0.6865079365079365,0.3386243386243386,-0.5,0.5,-0.5,0.0,Compressed,Strong,High,Normal,-0.5,NEUTRAL
2022-03-24,359.65,21.68,53555251,1347.0860026881162,0.458994708994709,0.7288359788359788,0.593915343915344,0.35185185185185186,0.0,0.5,0.0,0.0,Normal,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-03-25,359.35,20.8,57584158,1347.909057579869,0.4656084656084656,0.5542328042328042,0.5423280423280423,0.29894179894179895,0.0,0.0,0.0,-1.0,Normal,Normal,Mid,Weak,-1.0,MILD RISK-OFF
2022-03-28,364.91,19.62,56833866,1347.4418211738018,0.6415343915343915,0.6917989417989417,0.4973544973544973,0.31746031746031744,0.0,0.0,0.0,0.0,Normal,Normal,Mid,Normal,0.0,NEUTRAL
2022-03-29,371.19,18.91,68072955,1351.1377273173912,0.83994708994709,0.9246031746031746,0.4642857142857143,0.4166666666666667,0.0,0.5,0.0,0.0,Extended,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-03-30,367.09,19.34,68757710,1349.7159035822492,0.7235449735449735,0.7341269841269841,0.47883597883597884,0.33465608465608465,0.0,0.5,0.0,0.0,Extended,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-03-31,362.54,20.57,67011405,1347.9055691036597,0.5555555555555556,0.7605820105820106,0.5304232804232805,0.33465608465608465,0.0,0.5,0.0,0.0,Normal,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-04-01,361.85,19.62,54527761,1350.4820585510165,0.5396825396825397,0.8743386243386243,0.4947089947089947,0.42857142857142855,0.0,0.5,0.0,0.0,Normal,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-04-04,369.3,18.58,45950171,1352.187664281861,0.794973544973545,0.9828042328042328,0.4298941798941799,0.5753968253968254,0.0,0.5,0.0,0.0,Extended,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-04-05,361.1,21.04,62738661,1348.4790299976578,0.5079365079365079,0.9722222222222222,0.5529100529100529,0.4537037037037037,0.0,0.5,0.0,0.0,Normal,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-04-06,353.26,22.09,90077072,1345.3968229961731,0.3333333333333333,0.701058201058201,0.6124338624338624,0.33465608465608465,0.0,0.5,-0.5,0.0,Normal,Strong,High,Normal,0.0,NEUTRAL
2022-04-07,354.1,21.56,63777373,1344.8463411136102,0.3544973544973545,0.8452380952380952,0.578042328042328,0.3531746031746032,0.0,0.5,0.0,0.0,Normal,Strong,Mid,Normal,0.5,MILD RISK-ON
2022-04-08,349.15,21.17,61956094,1343.4265706985443,0.2566137566137566,0.8981481481481481,0.5529100529100529,0.39814814814814814,-0.5,0.5,0.0,0.0,Compressed,Strong,Mid,Normal,0.0,NEUTRAL
2022-04-11,340.89,24.36,66107401,1340.5458785774083,0.15476190476190477,0.8637566137566137,0.7103174603174603,0.42063492063492064,-0.5,0.5,-0.5,0.0,Compressed,Strong,High,Normal,-0.5,NEUTRAL
2022-04-12,339.45,24.27,72790215,1341.7474228376302,0.1455026455026455,0.5211640211640212,0.701058201058201,0.38492063492063494,-0.5,0.0,-0.5,0.0,Compressed,Normal,High,Normal,-1.0,MILD RISK-OFF
2022-04-13,346.35,21.81,61367755,1344.9782836421932,0.2328042328042328,0.4007936507936508,0.5925925925925926,0.36243386243386244,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2022-04-14,338.43,22.7,73519367,1342.6784874555717,0.1455026455026455,0.24338624338624337,0.6375661375661376,0.23941798941798942,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-04-18,338.69,22.16,58560555,1340.6968196480746,0.14947089947089948,0.18121693121693122,0.6124338624338624,0.15476190476190477,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-04-19,346.26,21.38,56515684,1343.42156595264,0.25132275132275134,0.27645502645502645,0.5634920634920635,0.24206349206349206,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2022-04-20,341.21,20.31,65500022,1345.9298854431886,0.18915343915343916,0.15211640211640212,0.5105820105820106,0.2526455026455027,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2022-04-21,334.15,22.67,75801008,1342.2865087747136,0.10582010582010581,0.12169312169312169,0.6362433862433863,0.22354497354497355,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-04-22,325.4,28.2,82562145,1338.2594265425823,0.07275132275132275,0.03571428571428571,0.832010582010582,0.12962962962962962,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-04-25,329.58,27.01,101755856,1337.3733197853655,0.09391534391534391,0.05026455026455026,0.7843915343915344,0.11507936507936507,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-04-26,317.14,33.51,105819629,1333.4972392908453,0.04497354497354497,0.021164021164021163,0.917989417989418,0.07804232804232804,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-04-27,316.76,31.59,111204164,1332.4524411986597,0.046296296296296294,0.018518518518518517,0.8902116402116402,0.046296296296296294,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-04-28,328.01,29.98,99449957,1335.5740883361598,0.09788359788359788,0.03439153439153439,0.8624338624338624,0.07936507936507936,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-04-29,313.25,33.39,91977859,1332.1110971879891,0.042328042328042326,0.022486772486772486,0.9140211640211641,0.07142857142857142,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-02,318.48,32.33,115511770,1330.5207922589136,0.06481481481481481,0.0291005291005291,0.9007936507936508,0.04497354497354497,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-03,318.82,29.24,78185527,1332.9393918661551,0.06878306878306878,0.022486772486772486,0.843915343915344,0.046296296296296294,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-04,329.6,25.41,116083395,1336.610096713194,0.12301587301587301,0.05555555555555555,0.7261904761904762,0.10978835978835978,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-05-05,313.0,31.19,154607447,1332.1276205456509,0.04365079365079365,0.03306878306878307,0.8809523809523809,0.09391534391534391,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-06,309.25,30.2,139572805,1329.0716455701563,0.03835978835978836,0.026455026455026454,0.8597883597883598,0.07407407407407407,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-09,297.15,34.73,113387342,1323.942964376466,0.013227513227513227,0.017195767195767195,0.9285714285714286,0.046296296296296294,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-10,300.76,32.98,124124550,1322.0932380174318,0.02513227513227513,0.03571428571428571,0.9047619047619048,0.05291005291005291,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-11,291.84,32.55,140326148,1318.8963358471678,0.011904761904761904,0.023809523809523808,0.9007936507936508,0.03306878306878307,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-12,291.15,31.76,120910850,1319.4432045887877,0.013227513227513227,0.011904761904761904,0.8835978835978836,0.03042328042328042,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-13,301.94,28.86,83684931,1323.4751868226206,0.03571428571428571,0.04497354497354497,0.832010582010582,0.05026455026455026,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-16,298.44,27.46,59190432,1324.6806431677446,0.03042328042328042,0.037037037037037035,0.7738095238095238,0.07539682539682539,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-05-17,306.17,26.11,62715293,1328.312265290885,0.05291005291005291,0.041005291005291,0.7407407407407407,0.0873015873015873,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-05-18,291.14,30.95,79477109,1324.003285400899,0.015873015873015872,0.021164021164021163,0.8703703703703703,0.037037037037037035,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-19,289.58,29.36,79920709,1325.52759816794,0.01455026455026455,0.03042328042328042,0.8386243386243386,0.07275132275132275,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-20,288.68,29.42,91764174,1324.630907555714,0.01455026455026455,0.046296296296296294,0.8386243386243386,0.10185185185185185,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-23,293.48,28.47,63648400,1327.219754337502,0.027777777777777776,0.051587301587301584,0.8134920634920635,0.14814814814814814,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-24,287.24,29.44,73491124,1325.9490006970136,0.01455026455026455,0.06481481481481481,0.83994708994709,0.167989417989418,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-25,291.26,28.38,67144548,1329.6809464837097,0.026455026455026454,0.08068783068783068,0.8108465608465608,0.2328042328042328,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-05-26,299.33,27.49,59462231,1333.9647942110864,0.05555555555555555,0.07407407407407407,0.7658730158730159,0.2526455026455027,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-05-27,309.1,25.71,66985596,1339.245521050203,0.09788359788359788,0.2791005291005291,0.716931216931217,0.4351851851851852,-0.5,-1.0,-0.5,0.0,Compressed,Weak,High,Normal,-2.0,RISK-OFF
2022-05-31,308.28,26.18,60968330,1336.7464303064614,0.09788359788359788,0.21825396825396826,0.7328042328042328,0.41798941798941797,-0.5,-1.0,-0.5,0.0,Compressed,Weak,High,Normal,-2.0,RISK-OFF
2022-06-01,306.0,25.68,65341653,1334.8689791899112,0.09523809523809523,0.18915343915343916,0.7116402116402116,0.335978835978836,-0.5,-1.0,-0.5,0.0,Compressed,Weak,High,Normal,-2.0,RISK-OFF
2022-06-02,314.38,24.71,59291333,1338.3844213147845,0.1388888888888889,0.16137566137566137,0.6812169312169312,0.328042328042328,-0.5,-1.0,-0.5,0.0,Compressed,Weak,High,Normal,-2.0,RISK-OFF
2022-06-03,306.2,24.8,60914684,1335.549819925706,0.10449735449735449,0.2447089947089947,0.6851851851851852,0.36243386243386244,-0.5,-1.0,-0.5,0.0,Compressed,Weak,High,Normal,-2.0,RISK-OFF
2022-06-06,307.22,25.06,51785013,1337.0745627775768,0.1164021164021164,0.3134920634920635,0.6931216931216931,0.4523809523809524,-0.5,0.0,-0.5,0.0,Compressed,Normal,High,Normal,-1.0,MILD RISK-OFF
2022-06-07,309.87,24.03,44900292,1339.6938999365386,0.12962962962962962,0.5978835978835979,0.6507936507936508,0.6507936507936508,-0.5,0.0,-0.5,0.0,Compressed,Normal,High,Normal,-1.0,MILD RISK-OFF
2022-06-08,307.64,23.95,38342062,1336.6130014500786,0.12698412698412698,0.4537037037037037,0.6494708994708994,0.623015873015873,-0.5,0.0,-0.5,0.0,Compressed,Normal,High,Normal,-1.0,MILD RISK-OFF
2022-06-09,299.4,26.08,55900475,1332.5159641930215,0.08994708994708994,0.4708994708994709,0.7275132275132276,0.593915343915344,-0.5,0.0,-0.5,0.0,Compressed,Normal,High,Normal,-1.0,MILD RISK-OFF
2022-06-10,288.84,27.74,85963456,1328.408569683704,0.04894179894179894,0.3029100529100529,0.783068783068783,0.4708994708994709,-0.5,0.0,-0.5,0.0,Compressed,Normal,High,Normal,-1.0,MILD RISK-OFF
2022-06-13,275.41,34.03,94442009,1322.8782650209462,0.015873015873015872,0.07142857142857142,0.9232804232804233,0.2777777777777778,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-06-14,275.91,32.67,64697521,1320.7191530030364,0.022486772486772486,0.0873015873015873,0.9007936507936508,0.20899470899470898,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-06-15,282.8,29.61,86051428,1324.2797268262302,0.05026455026455026,0.08465608465608465,0.8425925925925926,0.20634920634920634,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-06-16,271.39,32.94,81910297,1319.758703139894,0.01984126984126984,0.10317460317460317,0.9007936507936508,0.20502645502645503,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-06-17,274.69,31.12,82703402,1322.0866539208837,0.03439153439153439,0.14285714285714285,0.8677248677248677,0.2208994708994709,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-06-21,281.08,30.2,51633741,1325.5667560905204,0.06481481481481481,0.23809523809523808,0.8465608465608465,0.3055555555555556,-0.5,-1.0,-1.5,0.0,Compressed,Weak,Stress,Normal,-3.0,RISK-OFF
2022-06-22,280.67,28.94,67472924,1324.5452482536098,0.06878306878306878,0.18121693121693122,0.8201058201058201,0.23544973544973544,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
2022-06-23,284.85,29.04,57457796,1326.7813162311097,0.09391534391534391,0.30952380952380953,0.8201058201058201,0.3055555555555556,-0.5,0.0,-1.5,0.0,Compressed,Normal,Stress,Normal,-2.0,RISK-OFF
2022-06-24,294.61,27.26,58422262,1331.145834487211,0.15608465608465608,0.38492063492063494,0.7473544973544973,0.32275132275132273,-0.5,0.0,-0.5,0.0,Compressed,Normal,High,Normal,-1.0,MILD RISK-OFF
2022-06-27,292.45,26.96,54151452,1332.865504501273,0.14682539682539683,0.24603174603174602,0.7394179894179894,0.27116402116402116,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-06-28,283.54,28.35,61867060,1330.7876913017033,0.10317460317460317,0.08068783068783068,0.798941798941799,0.15211640211640212,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-06-29,283.8,28.15,57302726,1328.536874456514,0.11243386243386243,0.08597883597883597,0.7923280423280423,0.16005291005291006,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2022-06-30,280.28,28.7,79313580,1326.647052091468,0.09788359788359788,0.07804232804232804,0.8108465608465608,0.16005291005291006,-0.5,-1.0,-1.5,-1.0,Compressed,Weak,Stress,Weak,-4.0,RISK-OFF
